DATASOURCE,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,BUILDINGID,BUILDINGNO,COMPOUNDNA,ARABICNAME,ENGLISHNAM,NOOFFLOOR,HEIGHT,CONSTRUCTI,DESCRIPTIO,DRAWINGNO,BRANCHES,BuildingAr,ORIG_FID
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,201,36,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,384,959
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,غرفة كهرباء,غرفة كهرباء,Electricity room,1,0.000000000000000,,شطر الطلاب,MasterPlanUpdated.dwg,السليمانية,194,963
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,152,42H,كلية الهندسة - قسم الهندسة المدنية,كلية الهندسة - قسم الهندسة المدنية,Civil engineering section - Engineering college,2,0.000000000000000,, ,NewFacultyOfEngineering42LH.dwg,السليمانية,1520,965
ملفات اوتوكاد - منفذة,ZFP,25-006-15 0:00:00,25-006-15 0:00:00,HBM,0, , , ,UTILITY BUILDING 3,0,0.000000000000000,, , ,السليمانية,181,967
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,30,123,مركز الاقتصاد الاسلامي,مركز الاقتصاد الاسلامي,Islamic economic center,2,0.000000000000000,,شطر الطلاب,IslamicEconomicBuilding123.dwg,السليمانية,3812,968
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,256,45,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,373,969
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,285,116,خزان مياه,خزان مياه,Water reservoir,1,0.000000000000000,, ,WaterSystemAsBuilt.dwg,السليمانية,566,970
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,117,202A,مستودعات,مستودعات,Store,2,0.000000000000000,,شطر الطلاب,Warehouses202A.dwg,السليمانية,2334,971
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,135,46_GE,كلية علوم البحار,كلية علوم البحار,Marine Sciences College,2,0.000000000000000,,شطر الطلاب,MarineSciencesCollegeBuilding46GroundFloor.dwg,السليمانية,1335,972
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,260,50,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,281,974
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,158,X7,غرف الكهرباء,غرف الكهرباء,Electricity room,1,0.000000000000000,,شطر الطلاب,ElectricityRoomsBuilding7X.dwg,السليمانية,1672,976
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,396,-1,الجوالة 7,الجوالة 7,Inspection 7,1,0.000000000000000,, ,AlKashafaBuilding.dwg,السليمانية,84,978
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,307,205,محطة معالجة مياه الصرف الصحي,محطة معالجة مياه الصرف الصحي,Sewer treatment,1,0.000000000000000,, ,WasteWaterSystemSurveyour.dwg,السليمانية,588,979
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,461,461,نادى الفروسية,اسطبل خيول,Horse Stable,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,827,980
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,257,47,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,281,981
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,142,107,مبنى علوم الاحياء,مبنى علوم الاحياء,Biology building,5,0.000000000000000,,شطر الطلاب,BiologyScienceBuilding107.dwg,السليمانية,2191,982
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,198,32,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,380,984
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,174,G7,بوابة رقم 7,بوابة رقم 7,Gate number 7,1,0.000000000000000,, ,SecurityGates.dwg,السليمانية,27,985
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,247,8,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,369,986
ملفات اوتوكاد - منفذة,FAL,17-006-15 0:00:00,17-006-15 0:00:00, ,0, ,CENTRAL UTILITY PLANT 2, ,CENTRAL UTILITY PLANT 2,0,0.000000000000000,, ,E0-00-PL03-AB,السليمانية,8812,988
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,166,G2,بوابة رقم 2,بوابة رقم 2,Gate number 2,1,0.000000000000000,,شطر الطلاب,SecurityGates.dwg,السليمانية,24,990
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,218,9,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,380,991
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,246,6,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,382,992
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,305,204,محطة معالجة مياه الصرف الصحي,محطة معالجة مياه الصرف الصحي,Sewer treatment,1,0.000000000000000,, ,WasteWaterSystemSurveyour.dwg,السليمانية,1252,996
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,182,74,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,281,998
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,266,56,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,278,1000
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,196,21,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,307,1001
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,غرفة كهرباء,غرفة كهرباء,Electricity room,1,0.000000000000000,,شطر الطلاب,MasterPlanUpdated.dwg,السليمانية,1486,1002
 , ,,, ,0,25,المربع الاكاديمي,عمادة شؤون الطلاب,Deanship of Students Affairs,0,0.000000000000000,, , ,السليمانية,2314,1003
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,461,461,نادى الفروسية,مستودع اعلاف,Storage,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,55,1005
ملفات اوتوكاد - منفذة,ZPF,23-006-15 0:00:00,23-006-15 0:00:00,HBM,0, , , ,ELECTRICAL UTILITY BUILDING,0,0.000000000000000,, ,E0-00-PL03-AB,السليمانية,235,1006
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,311,204,محطة معالجة مياه الصرف الصحي,محطة معالجة مياه الصرف الصحي,Sewer treatment,1,0.000000000000000,, ,WasteWaterSystemSurveyour.dwg,السليمانية,1251,1008
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,295,-1,بيت جاهز متنقل,بيت جاهز متنقل,Portocabin,1,0.000000000000000,, ,Portocabin.dwg,السليمانية,112,1010
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,197,29,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,376,1013
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,386,-1,غرفة كهرباء,غرفة كهرباء,Electricity Rooms,1,0.000000000000000,,شطر الطلاب,ElectricityRoomsNextToBuilding102.dwg,السليمانية,158,1015
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,204,35,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,307,1021
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,188,80,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,281,1022
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,397,-1,الجوالة 8,الجوالة 8,Inspection 8,1,0.000000000000000,, ,AlKashafaBuilding.dwg,السليمانية,235,1024
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,272,14,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,250,1025
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,299,-1,بيت جاهز متنقل,غرفة فائدة,Utility Room,1,0.000000000000000,, ,Portocabin.dwg,السليمانية,45,1028
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,155,4,الادارة العامة,الادارة العامة,Public Administration,1,0.000000000000000,,شطر الطلاب,UniversitySquareParking.dwg,السليمانية,5222,1030
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,84,115,كلية العلوم,كلية العلوم,Science college,7,0.000000000000000,,شطر الطلاب,CollegeOfScience115.dwg,السليمانية,5398,1031
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,398,-1,غرف تابعة للمختبر,غرف تابعة للمختبر,Lab Room,2,0.000000000000000,, ,LabBuilding.dwg,السليمانية,72,1032
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,151,42L,كلية الهندسة - قسم الهندسة النووية,كلية الهندسة - قسم الهندسة النووية,Atomic engineering section - Engineering college,2,0.000000000000000,, ,NewFacultyOfEngineering42LH.dwg,السليمانية,1586,1034
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,457,F1,نادي الفروسية,نادي الفروسية,Horse Club,1,0.000000000000000,,شطر الطلاب,HorseClub.dwg,السليمانية,152,1035
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,297,-1,بيت جاهز متنقل,بيت جاهز متنقل,LPG,1,0.000000000000000,, ,Portocabin.dwg,السليمانية,275,1036
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,245,7,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,282,1037
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,296,-1,بيت جاهز متنقل,بيت جاهز متنقل,Portocabin,1,0.000000000000000,, ,Portocabin.dwg,السليمانية,148,1038
ملفات اوتوكاد - مسح ميداني,شركة المهيدب للمقاولات,,, ,0,CN6300,المجمع الاكاديمي,التكنولوجيا الحيوية,BIOTECHNOLOGY LAB,4,0.000000000000000,,شطر الطلاب, ,السليمانية,5531,1040
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,367,208B,المستودعات المركزية,المستودعات المركزية,Central stores,-1,0.000000000000000,,شطر الطلاب,KAAUMasterPlan.dwg,السليمانية,3555,1041
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,248,18,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,278,1042
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,82,70_GM,الادارة الطبية,الادارة الطبية,Medical Administration,3,0.000000000000000,,شطر الطلاب,MedicalAdministrationBuilding70.dwg,السليمانية,1115,1043
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,168,G6,بوابة رقم 6,بوابة رقم 6,Gate number 6,1,0.000000000000000,,شطر الطلاب,SecurityGates.dwg,السليمانية,35,1044
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,11,12MMC,المركز الطبي,كلية طب الاسنان,faculty of dentistry,4,0.000000000000000,,شطر الطلاب,MenMedicalComplexFloors.dwg,السليمانية,2077,1045
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,235,94,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,365,1047
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,غرفة كهرباء,غرفة كهرباء,Electricity room,1,0.000000000000000,,شطر الطلاب,MasterPlanUpdated.dwg,السليمانية,1903,1050
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,91,600,عمادة الدراسات العليا والبحث العلمي,عمادة البحث العلمي ومعهد البحوث والاستشا,Deanship of Scientific Research and the Institute of Research and Consultat,3,0.000000000000000,,شطر الطلاب,ScientificResearchAndHighEducationalInstitute600.dwg,السليمانية,2461,1051
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,202,33,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,388,1052
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,26,125,فصول دراسية,فصول دراسية,New classroom building,2,0.000000000000000,,شطر الطلاب,LectureRooms125.dwg,السليمانية,3380,1053
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,390,-1,الجوالة 1,الجوالة 1,Inspection 1,1,0.000000000000000,, ,AlKashafaBuilding.dwg,السليمانية,17,1056
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,252,24,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,367,1058
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,190,103,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,377,1059
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,32,51_G,مبنى ادارة الامن والسلامة,مبنى ادارة الامن والسلامة,Security and Safety Building,2,0.000000000000000,, ,SecuritySafetyAdministration.dwg,السليمانية,1315,1061
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,281,86,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,255,1063
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,230,92,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,281,1064
ملفات اوتوكاد - مسح ميداني,OCC Weavers Ltd.,15-005-14 0:00:00,15-005-14 0:00:00,MOHAMMAD ANABTAWI,0,2,الوقف العلمي,الوقف العلمي, ,2,0.000000000000000,,شطر الطلاب, ,السليمانية,959,1065
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,387,-1,غرفة كهرباء,غرفة كهرباء,Electricity Rooms,1,0.000000000000000,,شطر الطلاب,ElectricityRoomsNextToBuilding121.dwg,السليمانية,713,1067
 ,شركة المهيدب للمقالولات,,, ,4600,460_G,ClassRoom_GIRL,مبنى الفصول الدراسية,ClassRoom_460,5,0.000000000000000,,شطر الطلاب, ,السليمانية,1452,1068
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,غرفة كهرباء,غرفة كهرباء,Electricity room,1,0.000000000000000,,شطر الطلاب,MasterPlanUpdated.dwg,السليمانية,82,1070
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,21,6MMC,المركز الطبي,كلية الصيدلة,pharmacy college,4,0.000000000000000,,شطر الطلاب,MenMedicalComplexFloors.dwg,السليمانية,1907,1071
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,مكاتب شركة المبدعون,مكاتب شركة المبدعون,Innovators Company Offices,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,53,1072
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,184,73,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,368,1073
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,308,204,محطة معالجة مياه الصرف الصحي,محطة معالجة مياه الصرف الصحي,Sewer treatment,1,0.000000000000000,, ,WasteWaterSystemSurveyour.dwg,السليمانية,313,1074
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,370,30,مركز اللغة الإنجليزية,مركز اللغة الإنجليزية القديم,Old English language center,2,0.000000000000000,,شطر الطلاب,KAAUMasterPlan.dwg,السليمانية,3507,1075
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,213,85,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,384,1077
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,226,79,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,368,1078
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,107,40.,فصول دراسية,فصول دراسية,Classroom,2,0.000000000000000,,شطر الطلاب,ClassroomBuilding40.dwg,السليمانية,1259,1079
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,310,205,محطة معالجة مياه الصرف الصحي,محطة معالجة مياه الصرف الصحي,Sewer treatment,1,0.000000000000000,, ,WasteWaterSystemSurveyour.dwg,السليمانية,200,1081
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,391,-1,الجوالة 2,الجوالة 2,Inspection 2,1,0.000000000000000,, ,AlKashafaBuilding.dwg,السليمانية,17,1084
 , ,,, ,0,12,المربع الاكاديمي,فصول دراسية,Class Rooms,0,0.000000000000000,,شطر الطلاب, ,السليمانية,1630,1085
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,19,10MMC,المركز الطبي,كلية الطب مكاتب اعضاء هيئة التدريس,Medicine college office,4,0.000000000000000,,شطر الطلاب,MenMedicalComplexFloors.dwg,السليمانية,3047,1086
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,326,211,محطة كهرباء رئيسية,محطة كهرباء رئيسية,Main electriciy station,-1,0.000000000000000,, ,KAAUMasterPlan.dwg,السليمانية,59,1087
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,حمامات,حمامات,Toilets,1,0.000000000000000,,Closed,MasterPlanUpdated.dwg,السليمانية,120,1089
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,399,210,المختبر,المختبر,Laboratory,1,0.000000000000000,, ,LabBuilding.dwg,السليمانية,512,1093
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,278,42,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,250,1094
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,254,44,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,284,1100
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,240,5,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,367,1101
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,144,203.,ورش السيارات,ورش السيارات,Cars workshop,1,0.000000000000000,,شطر الطلاب,CarsWorkshop203.dwg,السليمانية,1283,1102
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,277,41,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,250,1104
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,1010,44C,فصول دراسية,فصول دراسية,Girl_Classroom,3,0.000000000000000,,شطر الطلاب,Classrooms44.dwg,السليمانية,1279,1105
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,160,108.,مواقف للسيارات,مواقف للسيارات,Car parking,6,0.000000000000000,,شطر الطلاب,Parking108.dwg,السليمانية,2022,1108
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,162,207M,مبنى الحركة,مبنى الحركة,Haraka building,1,0.000000000000000,,شطر الطلاب,Workshop207M.dwg,السليمانية,134,1109
ملفات اوتوكاد - منفذة,SAUDI AL-TERAIS CO.,30-008-15 0:00:00,,HASSAN,0, , ,الغاز الطبيعي,VOCATIONAL TRAINING INSTITUTE (FOR NATURAL GAS & FIRE FIGHTING),0,0.000000000000000,,شطر الطلاب, ,السليمانية,1377,1110
ملفات اوتوكاد - مسح ميداني,شركة المهيدب للمقاولات,,, ,0,CN2650,المربع الاكاديمي,المواقف تحت المربع الاكاديمي,Parking under Academic Sequare,0,0.000000000000000,,شطر الطلاب, ,السليمانية,5634,1112
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,249,19,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,377,1113
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,29,81,فصول دراسية,فصول دراسية,Classroom,4,0.000000000000000,,شطر الطلاب,ClassRoom81.dwg,السليمانية,1303,1114
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,215,83,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,286,1115
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,289,210,خزان مياه,خزان مياه,Water reservoir,1,0.000000000000000,, ,WaterSystemSurveyour.dwg,السليمانية,762,1116
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,98,27,كلية علوم الأرض - فصول دراسية,كلية علوم الأرض - فصول دراسية,Geologia college - Classroom,2,0.000000000000000,,شطر الطلاب,FacultyOfEarthScience27GroundFloor.dwg,السليمانية,2135,1117
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,229,88,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,365,1118
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,199,31,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,280,1119
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,323,211,محطة كهرباء رئيسية,محطة كهرباء رئيسية,Main electriciy station,-1,0.000000000000000,, ,KAAUMasterPlan.dwg,السليمانية,1239,1121
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,183,75,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,381,1122
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,461,461,نادى الفروسية,سكن عمال,Labour Camps,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,188,1123
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,271,13,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,250,1129
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,90,22_GC,فصول دراسية,فصول دراسية,Classroom 22,1,0.000000000000000,,شطر الطلاب,EnglishCenterBuidling22.dwg,السليمانية,2328,1130
ملفات اوتوكاد - منفذة,شركة المهيدب للمقاولات,02-011-14 0:00:00,,M.B.H,0,30A,المربع الاكاديمي,كلية تصاميم البيئة,Faculty of Environmental Design,5,12.000000000000000,,شطر الطلاب, ,السليمانية,7346,1133
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,333,212,UNI 3,محطة كهرباء رئيسية,MAIN ELECTRICAL SUBSTATION,-1,0.000000000000000,,شطر الطلاب,KAAUMasterPlan.dwg,السليمانية,1411,1134
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,مظلات,مظلات,Umbrellas,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,323,1135
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,200,30,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,301,1138
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,385,-1,شركات التشجير,شركات التشجير,Reforestration Company,1,0.000000000000000,, ,ReforestrationBuilding.dwg,السليمانية,3529,1140
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,141,3,الادارة العامة للتمويل الذاتى,الادارة العامة للتمويل الذاتى,General administration for self-financing,2,0.000000000000000,,شطر الطلاب,GeneralAdministrationofFinancialAidBuilding3GroundFloor.dwg,السليمانية,620,1141
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,مشتل جامعة الملك عبد العزيز,مشتل جامعة الملك عبد العزيز,King Abdulaziz University Arboretum,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,24442,1143
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,81,45_GE,كلية الهندسة الكيميائية و هندسة المواد,كلية الهندسة الكيميائية و هندسة المواد,Chemical and Material Engineering College,5,0.000000000000000,, ,FacultyOfEngineeringGroundFloor45.dwg,السليمانية,1354,1144
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,325,211,محطة كهرباء رئيسية,محطة كهرباء رئيسية,Main electriciy station,-1,0.000000000000000,,شطر الطلاب,KAAUMasterPlan.dwg,السليمانية,742,1145
