id,lat,lon,thumb_url,photo_path
481741493096805,21.483722780851000,39.226401094384002,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An_NUyqPnSDbqtFdwKbbkkubv3ilrow1WLOKBzv7wCKByIpWKKDO3_jObM7CU1RcK7hJE2NcSCM-CDmZGyfCAXeMGeDHtiVU9uFX8bR8HxeTj1jZ0QD0Mm3qoP2kDw7xF-TDluJTzqp_lq7G1Kx7Kw?stp=s256x192&_nc_oc=AdnXpNtcl1o2z1ZTHpH12mB9E5RDyTV2Rv-CeKtjU5XB1zzTjhlma17SEaW2H5e0ugsRKph-CdccvsIpG2CrRiu8&ccb=10-5&oh=00_AfGxuXAplpCJy-nB8Bz6TjZecYVLdpUPqR7_QOpIEDBymQ&oe=681C28CA&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\481741493096805.jpg
912500219589716,21.483664275167001,39.226670404933003,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An8leP9lcxj0PzctrZ_Q_fbbRlwh2T8GJTOFHJ2YerZm9V1okpyZvHNTZMsaO3RPWnlz7neUHe5nwqmJu7S0jb4V0e8mbsO84sFu174PWP0VOsoAwAHNYtvHjEp-rO6aGE70gY4--C9fnxT1-7yzyQ?stp=s256x192&_nc_oc=AdkHyk3HiAc6yBo56cujAAPDiQ_CzTzK5DK2HI6mDDBNIJGAeuc0kZHrWwN2i4VdW6tCoficjMzWMiqOOEVHm-sz&ccb=10-5&oh=00_AfEcsAvh3yG0AyB94oMBJ9jWIrxnvvCw1XNi9dYPJYqAeQ&oe=681C1774&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\912500219589716.jpg
4286191221414429,21.483765067553001,39.226177381387998,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An_3PXPBEPIiKVIwYOC49iWKDJCpfo2OcUT7WELzSTdDJHeB4KFrW8OyIG3WFaATd0za39KjK4kN_uf7Bs78HFMzhKt2L7l962F4EfI1CfB-yLKeXGV0VneTbWG0BtHrJ9I3fFrd3UXRNOeUxuk79uo?stp=s256x192&_nc_oc=AdkxM21aJ9Ihl3h-9D9IrOwWzpLg34MFAfVHbWFtTeYofsZYGghwfApWo4OZ8LhKMWBM7plQd9jj6ZqlCR5__OCa&ccb=10-5&oh=00_AfG3ayHypb53PpBQyjDjp6CU1KAGaDm6v8XAzfS3xJAf-Q&oe=681C0F1F&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\4286191221414429.jpg
827719644497534,21.483746543546999,39.226253321431003,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An_pBx3RzU-yAIXTq_-mlRPASzHIfJbyJyBJ8G9uwZnft5WuyGizj98vfTdNwrx98gv-HE0QKvSsSmqzNdbMGHIb8OkgaBz_-zzbStt5GVeMxbdFtLgK7b9NBlW31Xtphxer_K7g0MzKguE5FYB4_g?stp=s256x192&_nc_oc=Adka_OXhuAheLyfjYnCj2D4kTGiTjZFBrkk2UjBxjh2BRXL3JxkyvenFIDn8SZJ_kN59eo7k6TQonNArmrXIYrce&ccb=10-5&oh=00_AfFy_uMuRd0t71KsiHLi9d2J-90aNUvEYb3zXj1txp_-Bw&oe=681C179D&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\827719644497534.jpg
172847971405895,21.483462438939000,39.227659385688000,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An89uh5L9a_fkhDOIpL9IjPMuXZuHj7ND8Nh3iL3flNimf9ysFf_ExJSOqMCa47Lid2AbeijWGBckYm0l9822XepdS1uHKmnE8kX5if6iJB1WDGd0o5aXpKZ9epk5q8CkIutA7oKpmX1b5776Jxw3A?stp=s256x192&_nc_oc=AdlwvGii4OFnyPkpXVsWlq46K2uLY0lydKlnJOiy5p5ZQXILWbH1LyZu6-VASFYZk0FmL2J-cTX2oz6z6nB5JoS6&ccb=10-5&oh=00_AfHd7DGGYXIg6_lCz_KBT7zxrPLGNowNCyl4R_OkcCx-zA&oe=681C16BD&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\172847971405895.jpg
788291625389581,21.483557992634999,39.227176252789000,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An_NuvSr5cKFbo_qCR91Fyqc_RMbjPCFuuIrs4tKzuhnyTD2VsGK5NZgI3UCC9shSB26Q-8hiNu15aM2SlCmVvtq9ip6MbcI7zoGKABFDjOYewDT0hM5HkjuSk9OvKuo7l9pZS4_c4xRoqP_XyD0Bw?stp=s256x192&_nc_oc=Adk_hlve2xnRvEupcjxWLe1s0N5JFNfiGMfIzEYf6kDnX0_K6ilniqwIgYIUGB_zn7TpVQHYZLEU5yX3Z55KZ7pu&ccb=10-5&oh=00_AfEHR1x6jod3h6bKhsokZKfT8gfw1jPnCPXQz7Kl_H1Nhg&oe=681C344E&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\788291625389581.jpg
133799272119741,21.483839331214998,39.225874459407002,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An_eI21SH4Wlapf6bT_FItAaxhQzRq6XWLJR30L8td4L2qWvUa5tgAfjRhavH3E9H7Qzo919BCOsqS5pvThmuArSOV-2HP6_B6Wk0eCnjojkJXfgAAIDLAxrreZuApKiikve_6OiqLg9dfxwyGUO6Q?stp=s256x192&_nc_oc=AdlbX0Imw4WD_2m0eoICJLj1po8QVDkfkHj_eg7t4eowRkASyV1udhelwHnkrDohQAjlbZJf8P9E1l1hFBfKL6GR&ccb=10-5&oh=00_AfENy9__8ba_Ax_b1_GnEtSe-osAEF6pcd0vx9SAcoEalA&oe=681C0BDA&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\133799272119741.jpg
486593742459717,21.483802241292999,39.226027932054997,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An_MyrLWYr91b39fNn7BVykDhhlP_SP1cMtQJcCZ74yj0x8J98PDE033Aa1ofANy-mYc86oaiDQbNk3-SQS7fwqWBR95K-74e4VvY69NBG6z_JilSnh0K16DLjxl8Y0Nw2hzhME8tFt7ygEM2jKy9LY?stp=s256x192&_nc_oc=AdlOikZIrKJfZpnNsitle9B75Tvv3pfSRgVOAz2xLX0eHVAOSeFf9_I9RNAIHqlllgAR57s01QfloGg7BOP4Zp35&ccb=10-5&oh=00_AfFeO0rIDu1ETcwyDVDFltwiPXYUL0FpESwGMPMFAyj04g&oe=681C10E4&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\486593742459717.jpg
761383944521527,21.483655557988001,39.226733185386998,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An8gKoysOUbQUrYDXsyCRs5KXX1Z3VtxHQyajDbLbt0mX3xIr8BBu2rlMjAzCuBou33EJlmPMA4Wn13gty7Os_95pwiTjJ2Fwft_UzardMZe0YDrsAoRlDPejIZzBBPND1wkd1GxYX9AL_Tx583JrSw?stp=s256x192&_nc_oc=AdneorpKAw_1eKmQ9uGWosP8Q_0Bm-o6qLz9u_UwtKHBKpxuBO_Vuc59kGXbJCFzmwHxy9LZ6A12qlXyK84Nl49g&ccb=10-5&oh=00_AfFQD6gLHruhRUtEJYIULtQS5K86XeJcWJ2AhJcZu1ooRg&oe=681C31C1&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\761383944521527.jpg
1200835050352165,21.483695120570999,39.226558171249003,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An-7SZ2BYHQPjg0Qy3Qoy83_0oT8r2L9qttu_IauRNbxW1QGvmAWbuY8g9QE-mdUs1SVClR0GIK05lIzovjmm5yXcMhUDCFcLxhTWhWfRBRxfTvp1o6wDbKbHGafTdqSLyPZ8aDoDXmilZ8rt_Q5Gg4?stp=s256x192&_nc_oc=Adn2Npeq-Ux-G5PXaX79oxv8jJPOZmBAPablR5upnC22P9NJqGxLHZPee4ewTXTgtTg96iiUbavTlDOhuK1Y3_7B&ccb=10-5&oh=00_AfHrAaEvaM3lbGdPb5evGXsXy-9D14rcVhWhB8AquMl3Ww&oe=681C29F8&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\1200835050352165.jpg
